game_id,title,release_year,n_interactions
378770,ESCHATOS,2015.0,16
452220,In Search of the Most Dangerous Town on the Internet: Where Cybercrime Goes to Hide,2016.0,16
557040,99Vidas,2016.0,16
478210,BUDDY,2016.0,16
346450,samurai_jazz,2015.0,16
300900,Hippocampal: The White Sofa,2014.0,16
301360,Kill Fun Yeah,2014.0,16
503950,Star Tactics,2016.0,16
359630,Independence War® 2: Edge of Chaos,2001.0,16
403880,MotoGP™15 Compact,2015.0,16
323040,Laserlife,2015.0,16
341300,Modern Combat,2012.0,16
586240,Soul Searching,2017.0,16
485120,Frog Climbers,2016.0,16
482990,Heirs And Graces,2016.0,16
592300,Slowdrive,2017.0,16
556480,Rugby League Live 4,2017.0,16
636570,Nights of Azure 2: Bride of the New Moon / よるのないくに２ ～新月の花嫁～,2017.0,16
283450,Zooloretto,2011.0,16
465840,THE LAST BLADE,2016.0,16
349300,Littlewitch Romanesque: Editio Regia,2015.0,16
355370,Vidar,2017.0,16
412410,Castle Chaos,2015.0,16
23460,Ceville,2009.0,16
412730,Days Under Custody,2015.0,16
278490,Aveyond 3-2: Gates of Night,2014.0,16
351080,The Corporate Machine,2001.0,16
628870,Soccer Manager Arena,2017.0,15
338830,Star Nomad,2014.0,15
367300,Pixel Star,2015.0,15
628950,Nephise Begins,2017.0,15
353610,DEUS EX MACHINA 2,2015.0,15
645830,Son Korsan,2017.0,15
362920,Atlantis 2: Beyond Atlantis,2000.0,15
341910,Ultimate Space Commando,2015.0,15
358380,Wacky Wheels,1994.0,15
35070,Flora's Fruit Farm,2009.0,15
625980,Yomawari: Midnight Shadows / 深夜廻,2017.0,15
110400,inMomentum,2011.0,15
356790,Galacide,2015.0,15
333760,Vintage Year,2015.0,15
46790,Armada 2526,2010.0,15
593530,Jelly in the sky,2017.0,15
289840,Dracula 3: The Path of the Dragon,2014.0,15
567030,Under Leaves,2017.0,15
575400,Try Hard Parking,2017.0,15
313390,Vertical Strike Endless Challenge,2017.0,15
532320,de Blob,2017.0,15
547820,Kitten Squad,2017.0,15
31930,Nancy Drew®: The White Wolf of Icicle Creek,2007.0,15
58230,MacGuffin's Curse,2012.0,15
584370,The Trail: Frontier Challenge,2017.0,15
444420,24 Hours 'til Rescue,2016.0,15
433450,INFERNO CLIMBER,2016.0,15
46000,Bob Came in Pieces,2010.0,15
432940,Breakneck,2017.0,15
500750,GI Racing 2.0,2016.0,15
32730,F-22 Lightning 3,1999.0,15
397330,Little Big Adventure - Enhanced Edition,1994.0,15
524340,HellAngel,2016.0,14
432330,Rytmik Lite Chiptune Synthesizer,2016.0,14
517350,Squareface,2016.0,14
465720,Demon Hunter 2: New Chapter,2016.0,14
525690,MMM: Murder Most Misfortunate,2017.0,14
489930,Adventures of Bertram Fiddle: Episode 2: A Bleaker Predicklement,2017.0,14
432240,UnderDread,2016.0,14
513370,Blade &amp; Bones,2016.0,14
479990,Dungeons &amp; Darkness,2016.0,14
490380,Flight 787 - Advanced,2016.0,14
441670,Jelly Killer,2016.0,14
450290,Assault on Arnhem,2016.0,14
522280,How To Make Your Grandpa Happy,2016.0,14
1002,Rag Doll Kung Fu,2005.0,14
429360,Lupinball,2017.0,14
549810,Bunny &amp; Piggy,2016.0,14
322990,Black Viper: Sophia's Fate,2014.0,14
697010,Until None Remain: Battle Royale PC Edition,2017.0,14
413500,Rocket Fist,2016.0,14
273590,Descent 3,2014.0,14
273740,Extreme Roads USA,2014.0,14
31810,Nancy Drew®: Last Train to Blue Moon Canyon,2005.0,14
549400,Ironclads 2: War of the Pacific,2016.0,14
316260,Disney Universe,2011.0,14
312420,Hell,2014.0,14
257260,Inherit the Earth: Quest for the Orb,1994.0,14
576320,Economic Conquest,2017.0,14
575830,rooMaze,2017.0,14
280830,Foosball - Street Edition,2014.0,14
391440,XenoBloom,2015.0,14
281050,Vanguard Princess Director's Cut,2014.0,14
394550,Gunman Clive 2,2015.0,14
565390,Hyperun,2017.0,14
397580,Moonbase 332,2015.0,14
259470,Particulars,2014.0,14
378530,Nature's Zombie Apocalypse,2015.0,14
254820,Ground Control Anthology,2000.0,14
337360,Dead Island Retro Revenge,2016.0,14
626200,Dead Alliance™,2017.0,14
647410,Goodbye My King,2017.0,14
655080,Crazy Ball Adventures,2017.0,14
205090,BIT.TRIP FLUX,2014.0,14
291090,I Get This Call Every Day,2012.0,14
441350,Assault Suit Leynos,2016.0,13
492080,Vision of Aurora Borealis,2016.0,13
362610,High On Racing,2006.0,13
364240,liquivid Video Improve,2015.0,13
46350,Real Warfare 1242,2010.0,13
572020,Darwin's Demons,2017.0,13
327150,Deadstone,2014.0,13
345540,Inbetween Land,2015.0,13
503550,DYE,2017.0,13
301730,300 Dwarves,2013.0,13
344160,World of Cinema - Movie Tycoon,2015.0,13
326230,Smugglers 5: Invasion,2014.0,13
586970,Hungry Flame,2017.0,13
375040,Death Tractor,2015.0,13
340290,Dr.Green,2015.0,13
663240,All You Can Eat,2017.0,13
587920,Phantom Halls,2017.0,13
669380,Astoria: The Holders of Power Saga,2017.0,13
462220,Mahjong Deluxe 3,2016.0,13
317720,Tiestru,2014.0,13
438720,Heroes of Shadow Guard,2016.0,13
336440,Super Cane Magic ZERO,2015.0,13
674330,Defend the Cake,2017.0,13
31880,Nancy Drew®: Secret of the Old Clock,2005.0,13
683280,Omega Quintet,2017.0,13
496350,Supipara - Chapter 1 Spring Has Come!,2016.0,13
390680,Spacejacked,2016.0,13
2900,688(I) Hunter/Killer,1997.0,13
543140,Legend of Merchant,2016.0,13
418270,Draw Slasher,2016.0,13
405540,Ninja Senki DX,2016.0,13
551080,Rescue your chickens,2016.0,13
411680,Loot Hound™,2015.0,13
470300,Winged Sakura: Demon Civil War,2016.0,13
536780,Lost Grimoires: Stolen Kingdom,2016.0,13
523810,Wonder Boy Returns,2016.0,13
248270,Songs2See,2013.0,13
416110,Blitz Breaker,2016.0,13
559870,PAKO - Car Chase Simulator,2017.0,13
431220,Porradaria 2: Pagode of the Night,2015.0,13
527240,Geology Business,2017.0,13
260990,Odesi Music Composition,2016.0,13
560730,The Esoterica: Hollow Earth,2014.0,13
8320,Bone: The Great Cow Race,2006.0,13
467330,Just a Cleric,2016.0,13
533150,Super LOH,2016.0,13
477310,Space Hole,2016.0,12
328450,Deadlock II: Shrine Wars,1998.0,12
211010,Alien Shooter 2 Conscription,2012.0,12
334830,Entropy Rising,2015.0,12
535760,Unforgiving Trials: The Space Crusade,2016.0,12
398020,Colony Assault,2015.0,12
664650,Canadian Football 2017,2017.0,12
370590,Gem Wars: Attack of the Jiblets,2015.0,12
531860,Where's My What?,2016.0,12
531180,AIRHEART - Tales of broken Wings,2016.0,12
485730,Shift,2016.0,12
645820,Odysseus Kosmos and his Robot Quest: Adventure Game,2017.0,12
368150,Rising Angels: Hope,2016.0,12
426210,Tyran,2017.0,12
448750,Infinity Saga,2016.0,12
348650,The Asskickers-Steam Edition,2015.0,12
11900,LUMINES™,2008.0,12
489470,Hide and Secret Treasure of the Ages,2007.0,12
356090,Machineers - Episode 1: Tivoli Town,2015.0,12
615250,M.A.X.: Mechanized Assault &amp; Exploration,1998.0,12
423750,Gardenarium,2016.0,12
516580,DYSTORIA,2017.0,12
502720,Star Explorers,2017.0,12
293600,Arson and Plunder: Unleashed,2015.0,12
612540,Sudden Strike 3,2007.0,12
402340,Blue Rider,2016.0,12
403850,Sky To Fly: Faster Than Wind,2016.0,12
586390,Missile Cards,2017.0,12
437180,Chill the Piro,2016.0,12
718500,Derpy Dinos,2017.0,12
434980,Onion Force,2016.0,12
315130,CO-OP : Decrypted,2015.0,12
386110,Raywin,2015.0,12
578930,kuso,2017.0,12
509160,Gebub's Adventure,2016.0,12
406110,Asdivine Hearts,2016.0,12
465000,Event Horizon,2016.0,12
751280,Snail Trek - Chapter 1: Intershellar,2017.0,12
397700,Urizen Shadows of the Cold Deluxe Frosty Edition,,12
8870,BioShock Infinite,2013.0,12
414330,We Are Chicago,2017.0,12
436860,Arctic alive,2016.0,12
453130,Powargrid,2016.0,11
358260,Crystal Caves,1991.0,11
283470,The Secret Of Hildegards,2011.0,11
285520,Sledgehammer / Gear Grinder,2008.0,11
621080,Persian Nights: Sands of Wonders,2017.0,11
460910,A-Gents,2016.0,11
345640,Block Legend DX,2015.0,11
487370,Akin,2016.0,11
12420,Perimeter 2: New Earth,2009.0,11
200980,Geneforge 2,2003.0,11
302360,Tex Murphy: The Pandora Directive,1996.0,11
316180,A City Sleeps™,2014.0,11
469980,Legend of Miro,2016.0,11
317330,Defenders of Time,2014.0,11
333120,Inside The Gear,2014.0,11
276440,Kingdom Tales,2014.0,11
318440,Cubesis,2014.0,11
614950,Shootout on Cash Island,2017.0,11
603380,Dragon Essence - Color My World -,2017.0,11
630050,Dead Exit,2017.0,11
434530,Flobe,2016.0,11
502090,Invisible Mind,2016.0,11
597210,Bayou Island - Point and Click Adventure,2017.0,11
372780,Pulse,2015.0,11
597920,Survivalizm - The Animal Simulator,2017.0,11
372970,Cash_Out,2015.0,11
370300,8-Bit Adventures: The Forgotten Journey Remastered Edition,2015.0,11
442000,Alone K.W.,2016.0,11
495990,True Love ～Confide to the Maple～,2016.0,11
368780,President for a Day - Corruption,2015.0,11
579840,Bloody Trapland 2: Curiosity,2017.0,11
367700,SHOFER Race Driver,2015.0,11
403390,Undercover Missions: Operation Kursk K-141,2015.0,11
410830,ARENA GODS®,2017.0,11
385510,Hero Siege - Wrath of Mevius,2015.0,11
376240,Hadean Lands,2014.0,11
526400,Embers of Magic,2016.0,11
378930,Pesadelo - Regressão,2016.0,11
450590,Safety Driving Simulator: Car,2016.0,11
378030,Cardinal Quest 2,2015.0,11
583040,Princess Maker Refine,2017.0,11
419810,House of Hell,2016.0,11
417980,Planet Diver,2015.0,11
441640,VALENS,2016.0,11
521450,Hunted: One Step Too Far,2016.0,11
385960,Russian Front,2015.0,10
317950,KEL Reaper of Entropy,2014.0,10
316420,The Curse of the Werewolves,2014.0,10
316740,Biglands: A Game Made By Kids,2014.0,10
578430,Puzzle Puppers,2017.0,10
382160,Dark Years,2015.0,10
32110,LUXOR: Mah Jong,2009.0,10
501030,Extravaganza Rising,2016.0,10
307920,Wildlife Park 2 - Farm World,2010.0,10
580300,Super Stone Legacy,2017.0,10
567810,Furi - One More Fight,2017.0,10
306480,Wildlife Park 2 - Crazy Zoo,2007.0,10
389400,The chronicles of Emerland. Solitaire.,2013.0,10
526510,The Hateful Dead,2016.0,10
110500,Data Jammers: FastForward,2011.0,10
528090,Lost In Woods 2,2016.0,10
17180,Mosby's Confederacy,2008.0,10
431630,Action Legion,2016.0,10
536750,BoomTown! Deluxe,2016.0,10
471910,Soul of the Devil,2016.0,10
419340,American Psycho,2000.0,10
545280,The face of hope: Underground,2016.0,10
279420,Gardens Inc. – From Rakes to Riches,2014.0,10
510040,A Matter of Murder,2016.0,10
402220,Lift It,2017.0,10
400360,Adam's Venture: Origins,2016.0,10
398930,MacGuffin,2016.0,10
772540,Battle Royale Trainer,2018.0,10
563320,Mountain Trap: The Manor of Memories,2016.0,10
322040,Cooking Academy Fire and Knives,2014.0,10
569800,LEAVES - The Journey,2017.0,10
390220,Toilet Tycoon,2000.0,10
381090,Ted by Dawn,2015.0,10
359160,TAKEN,2015.0,10
598240,Stupid Raft Battle Simulator,2017.0,10
339320,Snake Blocks,2015.0,10
349950,GunWorld,2014.0,10
346920,Undead Shadows,2015.0,10
346440,Musclecar Online,2015.0,10
449340,Serafina's Crown,2015.0,10
600880,Kabaneri of the Iron Fortress,2017.0,10
600630,Spaceship Looter,2017.0,10
343990,Anti-Opoly,2015.0,10
366670,The Travels of Marco Polo,2015.0,10
447800,LostWinds 2: Winter of the Melodias,2016.0,10
603750,- Arcane Raise -,2017.0,10
341440,BANZAI PECAN: The Last Hope For the Young Century,2012.0,10
340600,The Depths of Tolagal,2014.0,10
455970,Heartomics: Nokori,2016.0,10
494900,Complete Figure Drawing Course HD,2006.0,10
661810,ElectricScribe,2017.0,10
357200,500 Years Act 1,2015.0,10
590870,Planetoid,2017.0,10
322440,Red Goddess: Inner World,2015.0,10
587400,Snow Moto Racing Freedom,2017.0,10
610380,Ratty Catty,2017.0,10
358210,Monster Bash,1993.0,10
327490,RTS Creator,2014.0,10
358180,Bio Menace,1993.0,10
349840,Ancestory,2015.0,10
374170,Sniper Tactical,2016.0,10
373870,Sister’s Secrecy: Arcanum Bloodlines - Premium Edition,2015.0,10
335460,An Assassin in Orlandes,2015.0,10
674040,Achievement Hunter: Begins,2017.0,10
619400,Fluffy Creatures VS The World,2017.0,9
532030,Dream Dealer,2016.0,9
528250,Patchwork,2016.0,9
608560,Last Tale,2017.0,9
629430,The Last Birdling,2017.0,9
534190,Blink the Bulb,2017.0,9
539750,Kombine,2016.0,9
536950,Legend of Ares,2017.0,9
476020,Reflection of Mine,2017.0,9
545130,Pro Basketball Manager 2017,2017.0,9
661960,Dragon Lords: 3D Strategy,2017.0,9
584800,Civil War: Battle of Petersburg,2017.0,9
496760,The Beast Within: A Gabriel Knight® Mystery,1995.0,9
496650,Antihorror,2016.0,9
685200,Seconds to Square,2017.0,9
592730,Aerial Destruction,2017.0,9
673190,All-Star Fruit Racing,2017.0,9
661430,LineWay,2017.0,9
49320,Woody Two-Legs: Attack of the Zombie Pirates,2010.0,9
564960,Return to Krondor,1998.0,9
654870,Draw_Love,2017.0,9
8210,Sam &amp; Max 102: Situation: Comedy,2006.0,9
610960,红石遗迹 - Red Obsidian Remnant,2017.0,9
603130,Masked Shooters,2017.0,9
546550,Snowball!,2016.0,9
696360,仙劍奇俠傳六 (Chinese Paladin：Sword and Fairy 6),2015.0,9
4300,RoboBlitz,2006.0,9
9970,Star Raiders,2011.0,9
346080,Astro Emporia,2015.0,9
455110,Pertinence,2016.0,9
446490,Rail Cargo Simulator,2016.0,9
432170,Silver Knight,2016.0,9
432260,Tiltagon,2016.0,9
32660,Delta Force: Xtreme,2005.0,9
375760,Volstead,2015.0,9
428760,Hatch and Slay,2015.0,9
375770,Quantum Conscience,2014.0,9
407100,Gulf of Aden - Task Force Somalia,2015.0,9
340960,Pulsen,2015.0,9
328000,Dragon Fantasy: The Black Tome of Ice,2016.0,9
382250,Lightrise™,2015.0,9
337890,Dysfunctional Systems: Orientation,2017.0,9
388550,Galactic Missile Defense,2017.0,9
409460,Blackfaun,2016.0,9
340370,Shades of Black,2015.0,9
383750,Funk of Titans,2015.0,9
346210,Garden Rescue,2015.0,9
257650,Mosaico,2013.0,9
446760,Neighborhorde,2017.0,9
401800,Bitku,2017.0,9
369190,Shoot 'Em Up Kit,2015.0,9
343000,The Mystery of the Druids,2001.0,9
406930,Epic Showdown,2015.0,9
336530,PD Howler 9.6 Digital Painter and Visual FX box,2015.0,9
372060,DigiFish Aqua Real 2,2015.0,9
416260,The Lost Island,2015.0,9
316240,Professional Lumberjack 2015,2015.0,9
434790,Planet 1138,2016.0,9
246800,BeatBlasters III,2014.0,9
416850,Astral Gun,2016.0,9
343570,Rainbow Hero,2015.0,9
429280,Gems of the Aztecs,2016.0,8
383670,Deadlands Noir - That Old Time Religion,2015.0,8
584890,Stayin' Alive,2017.0,8
581610,Only One Hope,2017.0,8
368140,Tobari and the Night of the Curious Moon,2012.0,8
370310,Tompi Jones,2015.0,8
380700,Zombie Killtime,2015.0,8
377720,Idol Magical Girl Chiru Chiru Michiru Part 2,2015.0,8
377290,Biodrone Battle,2015.0,8
335210,Rift's Cave,2014.0,8
521540,This World Unknown,2016.0,8
593680,Rocking Pilot,2017.0,8
591930,Genesia Legacy: Ultimate Domain,2017.0,8
328890,Fritz for Fun 13,2013.0,8
506590,Sky Valley,2016.0,8
545700,The Land of Dasthir,2017.0,8
440690,Mesel,2016.0,8
319430,CHAOS - In the Darkness,2015.0,8
402190,Gamer Simulator,2015.0,8
734510,Worshippers,2017.0,8
560750,World Keepers: Last Resort,2016.0,8
433900,Helium,2017.0,8
699080,Jake's Love Story,2017.0,8
562670,Masha Rescues Grandma,2016.0,8
742150,Heart of the House,2017.0,8
552370,Riders of Asgard,2017.0,8
514160,18 Wheels of Steel: Across America,2003.0,8
434820,Brushwood Buddies,2016.0,8
564900,Space Hotel,2017.0,8
742700,Empire Deluxe Combined Edition,2017.0,8
315940,Top Hat,2014.0,8
509860,Baezult,2014.0,8
691810,The Last Mission,2018.0,8
744420,Adventures Of Pipi,2017.0,8
574630,Word Killer: Revolution,2017.0,8
314570,The Sun at Night,2014.0,8
575580,Queen of Seas,2017.0,8
327960,Journey of the King,2016.0,8
438440,Star Rogue,2016.0,8
388680,Unfinished - An Artist's Lament,2015.0,8
386600,Pixel Fodder,2015.0,8
439960,Falling Stars: War of Empires,2016.0,8
503960,Will of the Gods,2016.0,8
440470,Absence,2016.0,8
603360,CryptoMoneya,2017.0,8
447860,Maria the Witch,2016.0,8
206410,Crazy Machines Elements,2011.0,8
360600,99 Waves to Die,2015.0,8
476030,Johnny Graves—The Unchosen One,2017.0,8
359420,The Journeyman Project 1: Pegasus Prime,1997.0,8
340030,Dungeon of gain,2016.0,8
34500,Light of Altair,2009.0,8
464080,Kyoto Colorful Days,2016.0,8
463550,Neon Space ULTRA,2016.0,8
358340,Word Rescue,1992.0,8
485830,Star Merc,2017.0,8
356940,MAGIX Music Maker Hip Hop Edition 6,2015.0,8
6600,Bullet Candy,2007.0,8
345630,The Eden of Grisaia,2017.0,8
349760,Snail Bob 2: Tiny Troubles,2015.0,8
637060,Tiny Tales: Heart of the Forest,2017.0,8
356540,East Tower - Takashi,2012.0,8
276430,My Pet Hotel 2,2014.0,8
534910,3D Arcade Fishing,2016.0,8
486460,Twilight Town,2017.0,8
350880,Archamon,2017.0,8
363050,Let's Explore the Airport (Junior Field Trips),1995.0,8
339860,AoF World Online,2015.0,8
453770,Forgotten Tales: Day of the Dead,2016.0,8
626550,Prodigy Tactics,2017.0,8
662920,WESTSLINGERS,2017.0,8
424260,Feelings Adrift,2016.0,8
485080,Megapolis,2010.0,8
527820,Lifestream - A Haunting Text Adventure,2016.0,8
338350,Farm World,2017.0,8
532980,Thaumistry: In Charm's Way,2017.0,8
626580,Spellspire,2017.0,8
348280,ORBIT,2015.0,7
575950,Blood Feed,2017.0,7
50960,Mystery Case Files: Huntsville™,2005.0,7
391520,Labyrinth Simulator,2015.0,7
351820,Z.A.R.,1998.0,7
26300,Drug Wars,2009.0,7
572830,ReLIFE,2017.0,7
629650,Symphonic Rain,2017.0,7
351720,Zotrix - Solar Division,2016.0,7
432640,BuriedTown,2016.0,7
428280,Mystery of Unicorn Castle: The Beastmaster,2015.0,7
419020,Wishmere,2017.0,7
307030,Fractured Soul,2015.0,7
436510,Worlds of Chaos: Invasion,2016.0,7
342510,Bret Airborne,2013.0,7
553100,Timber! The Logging Experts,2016.0,7
553610,ArsonVille,2016.0,7
699770,RideOp - Thrill Ride Simulator,2017.0,7
297660,Super Rad Raygun,2016.0,7
402460,Rubled,2015.0,7
423550,Day D: Tower Rush,2016.0,7
422140,Wrestling Spirit 3,2015.0,7
532090,Dawn's Light 2,2016.0,7
404420,Sun Dogs,2015.0,7
303830,Motorcycle Club,2014.0,7
347270,Knights of the Sky,1990.0,7
210230,Nancy Drew®: Tomb of the Lost Queen,2012.0,7
532600,Sweet Candy Mahjong,2016.0,7
236490,Hexodius,2013.0,7
563490,Earth Liberation,2016.0,7
643830,Botlike - a robot's rampage,2017.0,7
340750,Gunslugs 2,2015.0,7
397940,No Time To Live,2015.0,7
320790,Fabula Mortis,2014.0,7
511190,Graveyard Shift,2016.0,7
340950,Let There Be Life,2015.0,7
385900,Arevan,2015.0,7
387880,Ninjahtic Mind Tricks,2015.0,7
486490,Witan,2016.0,7
353980,Ankh - Anniversary Edition,2005.0,7
587310,Soma Spirits: Rebalance,2017.0,7
282740,Organic Panic,2014.0,7
454460,JiPS,2016.0,7
375550,DungeonRift,2015.0,7
544310,Jumps,2017.0,7
589480,The Falconers: Moonlight,2017.0,7
41400,Doom Rails,2009.0,7
591560,Red Death,2017.0,7
592490,Cat survival,2017.0,7
3400,Hammer Heads Deluxe,2006.0,7
448010,RePete,2015.0,7
415140,PD Howler 10,2016.0,7
453870,Quantum Chess,2017.0,7
339590,Crowman &amp; Wolfboy,2017.0,7
489760,Demon Truck,2016.0,7
600410,HERO-E,2017.0,7
367430,One Ship Two Ship Redshift Blueshift,2015.0,7
490860,DashBored,2016.0,7
545200,Super Blackjack Battle 2 Turbo Edition - The Card Warriors,2017.0,7
498470,Switch 'N' Shoot,2016.0,7
443700,The Inner Sea,2016.0,7
454720,RAM BOE,2016.0,7
328670,Deer Hunt Legends,2013.0,7
386100,Pylon: Rogue,2017.0,7
658660,Way of Defector,2017.0,7
440100,Fall of Gyes,2016.0,7
270760,Realms of Arkania 3 - Shadows over Riva Classic,2014.0,7
443530,Adam and Eve: The Game - Chapter 1,2016.0,7
420380,The Strike,2016.0,7
455200,The Battle for Sector 219,2016.0,7
545590,Button Tales,2016.0,7
585830,Ninja Stealth 2,2017.0,7
425460,Tokyo Twilight Ghost Hunters Daybreak: Special Gigs,2017.0,7
333540,Neocolonialism,2014.0,7
552970,Sumoman,2017.0,7
441450,Medieval Blocks - Substance Designer Tutorial,2016.0,7
618690,Gorescript,2017.0,7
545800,Ghostdream,2016.0,6
546460,Baezult 2,2017.0,6
417900,"Upwards, Lonely Robot",2016.0,6
543430,Brain Booster,2016.0,6
542120,Win Big Or Die,2016.0,6
416610,The Growth Journey,2016.0,6
534780,XGun-Weapon Evolution,2017.0,6
532890,Civil War: 1862,2016.0,6
539380,Think To Die 2,2016.0,6
714240,SWARMRIDER OMEGA,2017.0,6
377980,Mortos,2016.0,6
556780,Neptune: Arena FPS,2016.0,6
355240,NEO AQUARIUM - The King of Crustaceans -,2015.0,6
671240,Seven boys 2,2017.0,6
337450,Dream Tale,2014.0,6
365340,The Way of the Pixelated Fist,2015.0,6
604140,Broccoli Bob,2017.0,6
606940,Cyborg Tower Defense,2017.0,6
363500,Ossuary,2013.0,6
358760,Selenon Rising,2016.0,6
358000,The Curse of Nordic Cove,2015.0,6
355570,ENIGMA : An Illusion Named Family,2015.0,6
354770,Trigger Saint,2015.0,6
699600,PEG,2017.0,6
351330,DROD RPG: Tendry's Tale,2016.0,6
657120,Flix and Chill 2: Millennials,2017.0,6
350550,Area-X,2013.0,6
642650,Pepper's Puzzles,2017.0,6
342100,Sym,2015.0,6
342650,Fermi's Path,2015.0,6
646470,Alicia Quatermain: Secrets Of The Lost Treasures,2017.0,6
654580,Senalux,2017.0,6
342870,Corona MotorSport,2015.0,6
368700,Mysterious Space,2015.0,6
673430,Mahjong Magic Islands,2017.0,6
674190,Conquest of the New World,1996.0,6
676730,Behind The Door,2017.0,6
398670,Shadow Heroes: Vengeance In Flames,2016.0,6
320120,Meadowland,2014.0,6
563400,Ludu,2016.0,6
563570,Tyrfing Cycle,2017.0,6
566430,Ultimus bellum,2017.0,6
574230,Mitosis,2017.0,6
575470,LSDriver,2017.0,6
575670,Five Elements,2017.0,6
577970,Punch Planet,2017.0,6
385860,Tachyon Project,2015.0,6
580320,Ashworld,2017.0,6
384590,Polychromatic,2015.0,6
583190,The Astonishing Game,2017.0,6
587290,The Thing With Mistletoes,2017.0,6
588090,Starving,2017.0,6
588750,King Of Dirt,2017.0,6
375320,Colortone,2015.0,6
589730,Tyd wag vir Niemand (Time waits for Nobody),2017.0,6
373880,Fleeting Ages,2016.0,6
310460,Corto Maltese - Secrets of Venice,2014.0,6
403440,Evil Hazard,2015.0,6
756320,Snail Trek - Chapter 2: A Snail Of Two Worlds,2017.0,6
742630,Wonky Ship,2015.0,6
506670,ORBITAL,2016.0,6
503830,The Life Of Greather,2016.0,6
491730,Heavenly Battle,2016.0,6
8250,Sam &amp; Max 106: Bright Side of the Moon,2007.0,6
486170,Bathory - The Bloody Countess,2016.0,6
455690,Pixel Puzzles Junior,2017.0,6
728440,Next,2017.0,6
428250,Mystery Castle: The Mirror's Secret,2015.0,6
262610,Liquid Rhythm,2014.0,6
727280,Scrap,2017.0,6
459610,Star Fleet Armada Rogue Adventures,2017.0,6
297620,Rocko's Quest,2003.0,6
430240,Duplexer,2016.0,6
9960,Haunted House™,2010.0,6
731320,Speebot,2017.0,6
496990,Ghost Sweeper,2016.0,6
205270,3DMark 11,2012.0,6
224380,Virtual DJ - Broadcaster Edition,2013.0,6
49000,Hotel Dash™ Suite Success™,2009.0,6
738880,Pain of War,2017.0,6
379200,Undone: Project Nightmare Demo,2016.0,5
504850,Castle Invasion: Throne Out,2016.0,5
439880,Heroes of Loot 2,2016.0,5
586930,Taken Souls: Blood Ritual Collector's Edition,2015.0,5
496820,Ruction: The Golden Tablet,2017.0,5
503290,Maraiyum: Rise of the Setting Sun,2015.0,5
501900,Star Project,2016.0,5
441510,The Incredible Baron,2016.0,5
581720,Way of Hero,2017.0,5
308180,Jacob Jones and the Bigfoot Mystery : Episode 2,2014.0,5
679510,Steel Punk Ball,2017.0,5
291270,Vitrum,2012.0,5
383810,Doomed'n Damned,2015.0,5
383240,Angels That Kill,2015.0,5
508710,Project Lounge,2016.0,5
682910,No Lights,2017.0,5
508760,Ball of Wonder,2016.0,5
437880,Project Graviton,2016.0,5
556000,Gold Crusader,2016.0,5
400220,Bass Blocks,2015.0,5
738000,Achievement Lurker: Respectable Accomplishment,2017.0,5
562280,＜/reality＞,2017.0,5
562520,Attempt[42],2016.0,5
398620,Living Legends: The Frozen Fear Collection,2015.0,5
397800,BattleQuiz,2015.0,5
697440,POSTAL The Movie,2007.0,5
696810,EMPYRE: Lords of the Sea Gates,2017.0,5
744040,Street Heat,2017.0,5
397240,Troubles Land,2015.0,5
696550,Achievement Hunter: Offensive,2017.0,5
395890,Lapland Solitaire,2015.0,5
695810,HORDE ATTACK,2018.0,5
445350,Atomic Space Command,2016.0,5
568780,Multishop Tycoon Deluxe,2017.0,5
568830,Witch of Ice Kingdom Ⅱ,2017.0,5
690740,BOOKS,2017.0,5
573660,AereA,2017.0,5
394900,The Borrower,2015.0,5
594810,Color Jumper,2017.0,5
591010,Space Ripper,2017.0,5
454130,Nil-Ninjahtic: Ronin,2016.0,5
286440,Rover Rescue,2014.0,5
619350,Sandra and Woo in the Cursed Adventure,2017.0,5
454970,Gravity Den,2016.0,5
621850,Maze Bandit,2017.0,5
355120,Pirates Deck,2015.0,5
456440,The Orphan Dreams,2016.0,5
458030,StarFringe: Adversus,2016.0,5
479040,Metamorphic,2016.0,5
458940,The Atomy,2016.0,5
476710,MechaGore,2016.0,5
630360,Megacity Builder,2017.0,5
460210,Bearslayer,2017.0,5
341360,Paparazzi,2015.0,5
461810,CAFE 0 ~The Sleeping Beast~,2016.0,5
473800,Bullet Life 2010,2010.0,5
463070,Mecha Ritz: Steel Rondo,2016.0,5
466790,PixBit,2016.0,5
466860,City of God I - Prison Empire,2017.0,5
16110,Virtual Villagers: The Lost Children,2007.0,5
286830,Hard Truck Apocalypse: Arcade / Ex Machina: Arcade,2007.0,5
3610,Mystery P.I. - Lost in Los Angeles,2009.0,5
373800,Fantastic Pinball Thrills,2015.0,5
453700,prog.1,2016.0,5
676830,Xenomarine,2017.0,5
373460,Fury Of The Gods,2015.0,5
593560,The Last Cargo,2017.0,5
551650,The Bedtime Story,2017.0,5
761480,Snail Trek - Chapter 3: Lettuce Be,2018.0,5
449700,Ariel,2017.0,5
371370,Advent,2015.0,5
369700,Tanzia,2017.0,5
492090,A-Train PC Classic / みんなのA列車で行こうPC,2016.0,5
600600,MakeThatMoney,2017.0,5
671650,Mad Age &amp; This Guy,2017.0,5
367800,Diamond Deeps,2015.0,5
601580,The Onion Knights - Definitive Edition,2017.0,5
603030,Lamp Head,2017.0,5
603150,Defence to death,2017.0,5
491620,Beeftacular,2016.0,5
