game_id,num_interactions,publisher,genres,title,release_date,tags,price,specs,developer
386700,42,Vertigo Gaming Inc.,"['Indie', 'Simulation', 'Strategy']",The Oil Blue: Steam Legacy Edition,2010-06-22,"['Simulation', 'Indie', 'Strategy']",4.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",Vertigo Gaming Inc.
387010,44,Kingdom Games,"['Action', 'Adventure', 'RPG']",FIVE: Guardians of David,2015-11-24,"['Action', 'RPG', 'Adventure', 'Story Rich', 'Action RPG', 'Historical', 'Isometric', 'Hack and Slash', 'Indie']",9.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats']",Kingdom Games
387570,2,,,King of Herrings,2015-01-11,"['Comedy', 'Movie', 'Drama']",1.99,,
387840,32,Lightsoutgames,"['Adventure', 'Casual', 'Indie']",Alpha Runner,2015-09-02,"['Casual', 'Indie', 'Adventure', 'Platformer']",0.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']",LightsoutGames
387860,755,the whale husband,"['Adventure', 'Free to Play', 'Indie', 'RPG']",the static speaks my name,2015-08-10,"['Free to Play', 'Psychological Horror', 'Indie', 'Horror', 'Dark', 'Walking Simulator', 'Short', 'Adventure', 'First-Person', 'RPG', 'Singleplayer', 'Atmospheric', 'Funny', 'Surreal']",Free,['Single-player'],the whale husband
387880,7,Blaze Epic,"['Action', 'Adventure', 'Indie']",Ninjahtic Mind Tricks,2015-07-16,"['Action', 'Adventure', 'Indie', 'Pixel Graphics', 'Retro', 'Anime', 'Platformer']",1.99,"['Single-player', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Blaze Epic
388370,49,"Dragon Foundry, Hashbang Games","['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",Nova Blitz,2017-07-11,"['Free to Play', 'Card Game', 'Strategy', 'Action', 'Massively Multiplayer', 'Indie']",Free To Play,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'In-App Purchases']",Dragon Foundry
388550,9,Black Sheep Games,"['Action', 'Casual', 'Indie', 'Strategy']",Galactic Missile Defense,2017-06-07,"['Casual', 'Action', 'Indie', 'Strategy', ""Shoot 'Em Up"", 'Tower Defense', 'Clicker', 'Arcade', '2D', 'Fast-Paced']",1.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",Black Sheep Games
388620,32,Black Shell Media,"['Adventure', 'Indie', 'Strategy']",DungeonUp,2014-11-18,"['Indie', 'Strategy', 'Adventure', 'Puzzle', 'Rogue-like', 'Dungeon Crawler']",4.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']",Clewcat Games
388680,8,Dust Scratch Games,"['Adventure', 'Indie']",Unfinished - An Artist's Lament,2015-08-04,"['Adventure', 'Indie']",4.99,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",Dust Scratch Games
389250,1,1C Company,"['Adventure', 'RPG']",Planet Alcatraz 2,2008-09-19,"['RPG', 'Adventure']",4.99,"['Single-player', 'Steam Trading Cards', 'Steam Cloud']",1C Company
389270,19,Krutovig,"['Adventure', 'Indie']",Through Abandoned,2015-07-22,"['Adventure', 'Indie', 'Point & Click', 'Short', 'Puzzle']",0.99,['Single-player'],Krutovig
389400,10,Rainbow Games,['Casual'],The chronicles of Emerland. Solitaire.,2013-10-04,"['Casual', 'Card Game', 'Hidden Object']",3.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",Rainbow Games
389870,54,Ghostlight LTD,"['Adventure', 'RPG', 'Strategy']",Mugen Souls,2015-10-22,"['RPG', 'JRPG', 'Adventure', 'Anime', 'Strategy', 'Turn-Based', 'Singleplayer', 'Fantasy', 'Female Protagonist', 'Cute', 'Nudity']",19.99,"['Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",Idea Factory
390210,25,Rainy Night Creations,"['Action', 'Adventure', 'Indie']",FreezeME,2015-12-10,"['Indie', 'Action', 'Adventure', '3D Platformer', 'Female Protagonist']",13.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",Rainy Night Creations
390220,10,Anvil-Soft,"['Indie', 'Simulation']",Toilet Tycoon,2000-03-01,"['Simulation', 'Indie', 'Psychological Horror']",4.99,"['Single-player', 'Shared/Split Screen', 'Steam Trading Cards']",Anvil-Soft
390290,101,Bulbware,"['Adventure', 'Indie']",Bulb Boy,2015-10-29,"['Adventure', 'Indie', 'Horror', 'Point & Click', 'Dark', 'Singleplayer', 'Dark Humor', 'Gore', 'Atmospheric', 'Puzzle', 'Cute', 'Surreal']",8.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",Bulbware
390510,18,Strategy First,"['Indie', 'Strategy']",Sim Junta,2015-08-18,"['Strategy', 'Indie', 'Dystopian', 'Singleplayer', 'Simulation', 'Political', '2D', 'Retro']",1.99,['Single-player'],Icehole Games
390610,48,Kenny Sun,"['Action', 'Indie']",Circa Infinity,2015-09-09,"['Indie', 'Action', 'Great Soundtrack', 'Difficult', 'Abstract', 'Pixel Graphics', 'Experimental', 'Demons', 'Singleplayer', 'Puzzle-Platformer', 'Platformer', 'Puzzle', '2D', 'Dark', 'Dystopian', 'Horror', 'Psychological Horror']",4.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats']",Kenny Sun
390660,60,Mercier Games,"['Action', 'Indie']",Call of Tomsk-7,2015-08-10,"['Action', 'Indie', 'Side Scroller', 'Singleplayer']",0.99,"['Single-player', 'Partial Controller Support']",Daniel Mercier
390680,13,Rotten Mage,"['Action', 'Indie']",Spacejacked,2016-02-26,"['Action', 'Indie', 'Aliens', 'Tower Defense', 'Arena Shooter', 'Pixel Graphics']",9.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",Rotten Mage
390720,46,"Anarteam, Plug In Digital","['Action', 'Indie']",Anarcute,2016-07-12,"['Action', 'Cute', 'Indie', 'Great Soundtrack', 'Singleplayer', 'Destruction', 'Funny']",14.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']",Anarteam
390920,21,"Gergely Zsolnay, Richard Markos","['Indie', 'Strategy']",Army of Pixels,2015-10-29,"['Strategy', 'Indie', 'Pixel Graphics', 'Turn-Based']",4.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","Gergely Zsolnay,Richard Markos"
391100,4,Team Frizz,"['Action', 'Adventure', 'Indie']",Frizzy,2015-12-22,"['Action', 'Adventure', 'Indie', 'Platformer', 'Great Soundtrack']",2.99,"['Single-player', 'Steam Achievements', 'Full controller support']",Team Frizz
391170,51,Black Shell Media,"['Action', 'Indie']",Void Invaders,2015-08-14,"['Indie', 'Action', 'Great Soundtrack', 'Arcade', ""Shoot 'Em Up"", 'Retro']",2.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",VoidDev
391280,111,ManaVoid Entertainment Inc.,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Epic Manager - Create Your Own Adventuring Agency!,2016-12-12,"['Strategy', 'RPG', 'Indie', 'Management', 'Adventure', 'Simulation', 'Turn-Based', 'Economy', 'Great Soundtrack', 'Fantasy']",17.99,['Single-player'],ManaVoid Entertainment Inc.
391290,2,Arconyx,"['Action', 'Indie', 'Racing', 'Early Access']",DeathCrank,2016-12-07,"['Early Access', 'Action', 'Indie', 'Racing']",9.99,"['Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Shared/Split Screen', 'Partial Controller Support']",Arconyx
391440,14,IBOLOGY LLC,"['Casual', 'Indie', 'Simulation', 'Strategy']",XenoBloom,2015-09-23,"['Simulation', 'Casual', 'Indie', 'Strategy', 'Relaxing', 'Sandbox', 'God Game', 'Family Friendly', 'Building', 'Singleplayer', 'Science', 'Agriculture', '2D']",4.99,"['Single-player', 'Local Multi-Player', 'Co-op', 'Partial Controller Support']",IBOLOGY LLC
391520,7,Phoenix Game and Publisher Studio,"['Indie', 'Simulation', 'Early Access']",Labyrinth Simulator,2015-09-21,"['Early Access', 'Simulation', 'Indie', 'Memes', 'Illuminati']",4.99,"['Single-player', 'Multi-player', 'Co-op', 'Steam Trading Cards', 'Includes level editor']",Phoenix Game and Publisher Studio
391780,91,Duion,"['Action', 'Casual', 'Free to Play', 'Indie']",Uebergame,2014-12-24,"['Free to Play', 'Action', 'Multiplayer', 'Indie', 'Casual', 'Open World', 'Shooter', 'FPS', 'First-Person', 'Survival', 'Zombies']",Free to Play,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Includes level editor']",Duion
391960,2,Jenito,"['Action', 'Adventure', 'Indie']",Super Mega Bob,2015-12-03,"['Indie', 'Action', 'Adventure']",4.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",Jenito
392070,33,Curve Digital,"['Indie', 'Sports']",Pumped BMX +,2015-09-18,"['Sports', 'Indie']",9.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Stats', 'Steam Leaderboards']",Yeah Us!
392920,27,Aldorlea Games,"['Adventure', 'Casual', 'Indie', 'RPG']",Arvale,2015-08-14,"['RPG', 'Indie', 'Casual', 'Adventure', 'RPGMaker', 'Story Rich', 'Exploration']",7.99,"['Single-player', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Jaybot7
393290,4,Console Classics,['Racing'],Motorhead,1998-09-30,['Racing'],4.99,"['Single-player', 'Partial Controller Support']",Urbanscan
393530,338,PlayFlock,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy']",Insanity Clicker,2016-06-07,"['Free to Play', 'Clicker', 'Horror', 'Adventure', 'RPG', 'Indie', 'Casual', 'Simulation', 'Strategy', 'Nudity', 'Action', 'Multiplayer', 'Gore', 'Female Protagonist', 'Co-op', 'Psychological Horror', 'Singleplayer']",Free to Play,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud']",PlayFlock
393860,3,Plug In Digital,"['Casual', 'Indie', 'Sports']",Smoots World Cup Tennis,2016-06-01,"['Sports', 'Indie', 'Casual']",14.99,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",Kaneda Games
393930,40,Blam! Games LLC,"['Action', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Sports', 'Early Access']",RoShamBo,2016-07-14,"['Early Access', 'Free to Play', 'Multiplayer', 'Sports', 'Action', 'Indie', 'RPG', 'Casual', 'Fighting']",Free To Play,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Steam Achievements', 'In-App Purchases']",Blam! Games LLC
393970,4,,,Burning Man: Beyond Black Rock,2005-11-05,"['Documentary', 'Indie']",Free,,
394010,2,Crusty Squirrel,"['Action', 'Indie', 'RPG', 'Simulation', 'Early Access']",The Contact,2016-04-11,"['Early Access', 'Action', 'RPG', 'Indie', 'Simulation']",2.99,['Single-player'],Crusty Squirrel
394120,99,Atom Republic,"['Casual', 'Free to Play', 'Massively Multiplayer']",Atom Universe,2017-12-25,"['Free to Play', 'Massively Multiplayer', 'Open World', 'Casual', 'Multiplayer', 'Action', 'Simulation', 'Sci-fi', 'Funny', 'Indie']",Free to Play,"['Multi-player', 'MMO', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support']",Atom Republic
394280,19,Artifex Mundi,"['Adventure', 'Casual']",Dark Heritage: Guardians of Hope,2015-09-24,"['Casual', 'Adventure', 'Hidden Object', 'Point & Click', 'Puzzle', 'Female Protagonist', 'Singleplayer', '2D', 'Mystery', 'Horror', 'Family Friendly', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'Indie', 'Fantasy']",9.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","World Loom,House of Fables"
394510,1705,"PlayStation Mobile, Inc.",['Action'],HELLDIVERS™,2015-12-07,"['Co-op', 'Online Co-Op', 'Action', 'Twin Stick Shooter', 'Local Co-Op', 'Multiplayer', 'Top-Down Shooter', 'Sci-fi', 'Comedy', '4 Player Local', 'Top-Down', 'Space', 'Strategy', 'Funny', 'Shooter', 'Difficult', 'Mechs', 'Survival', 'Isometric', 'Hack and Slash']",19.99,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Valve Anti-Cheat enabled']",Arrowhead Game Studios
394550,14,Hörberg Productions,"['Action', 'Indie']",Gunman Clive 2,2015-09-03,"['Indie', 'Action', 'Platformer', 'Western', 'Side Scroller']",2.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Hörberg Productions
394600,36,"INTI CREATES CO., LTD.","['Action', 'Indie']",Mighty Gunvolt,2015-09-29,"['Action', 'Indie', 'Platformer', 'Retro', 'Pixel Graphics']",4.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']","INTI CREATES CO., LTD."
394700,37,Other Kind Games,"['Adventure', 'Casual', 'Indie']",Karma. Incarnation 1,2016-10-19,"['Casual', 'Indie', 'Adventure', 'Point & Click', 'Puzzle', 'Hand-drawn', 'Great Soundtrack']",2.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",AuraLab
394740,102,BANDAI NAMCO Entertainment America,"['Action', 'Free to Play', 'Strategy']",Battleline: Steel Warfare,2016-08-25,"['Free to Play', 'Action', 'Strategy', 'Tanks', 'Multiplayer', 'RTS', 'MOBA', 'Simulation']",,"['Online Multi-Player', 'Steam Achievements', 'In-App Purchases']",CREANT Co.
394830,1,Rising Star Games,"['Action', 'Indie']",One Upon Light,2016-02-23,"['Indie', 'Action', 'Puzzle']",11.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",SUTD Game Lab
394850,28,Landfall,"['Action', 'Indie']",Square Brawl,2015-10-22,"['Action', 'Indie', 'Local Multiplayer', '4 Player Local']",4.99,"['Single-player', 'Shared/Split Screen', 'Partial Controller Support']",Landfall
394900,5,,,The Borrower,2015-08-01,"['Indie', 'Thriller', 'Short']",1.99,,
395520,229,GamesBoosters,"['Adventure', 'Casual', 'Free to Play', 'Indie']",Missing Translation,2015-09-24,"['Free to Play', 'Pixel Graphics', 'Indie', 'Puzzle', 'Adventure', 'Casual', 'Great Soundtrack', 'Point & Click', '2D', 'Singleplayer']",Free to Play,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']","AlPixel Games,Luis Diaz,Gustavo Santos,Albert Fernandez,Tice Thomason"
395560,18,Deep Silver,['Adventure'],Lost Horizon 2,2015-10-01,"['Adventure', 'Point & Click']",14.99,"['Single-player', 'Full controller support', 'Steam Trading Cards']",Animation Arts GmbH
395640,4,Cavelight Entertainment,['Racing'],Velocity Stream,2015-10-05,['Racing'],9.99,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Full controller support']",Cavelight Entertainment
395890,5,Nomad Games,['Casual'],Lapland Solitaire,2015-09-14,"['Casual', 'Card Game']",4.99,['Single-player'],Lemon Moose
395940,2,Apar Games,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",Scribbled Arena,2017-05-12,"['Early Access', 'Action', 'Massively Multiplayer', 'Indie']",8.99,"['Multi-player', 'Online Multi-Player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",Apar Games
396450,3,Crecatsoft,"['Action', 'Casual', 'Indie']",One-eyed Jak,2016-09-10,"['Action', 'Indie', 'Casual']",,['Single-player'],Crecatsoft
396640,74,Davioware and Quazi,"['Action', 'Adventure', 'Indie', 'RPG']",TowerClimb,2015-09-22,"['Indie', 'Action', 'Adventure', 'RPG', 'Rogue-lite', 'Pixel Graphics', 'Platformer', 'Difficult', 'Rogue-like', 'Procedural Generation']",14.99,"['Single-player', 'Shared/Split Screen', 'Partial Controller Support']",Davioware and Quazi
396800,18,Jetdogs Studios,"['Casual', 'Indie', 'Strategy']",12 Labours of Hercules IV: Mother Nature (Platinum Edition),2015-12-25,"['Casual', 'Strategy', 'Indie', 'Resource Management']",2.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","Jetdogs Studios,Zoom Out Games"
397040,49,NIKITA ONLINE,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Sphere III: Enchanted World,2015-08-18,"['Free to Play', 'RPG', 'Massively Multiplayer', 'Action', 'MMORPG', 'Multiplayer', 'PvP']",Free to Play,"['Multi-player', 'MMO', 'Steam Trading Cards']",NIKITA ONLINE
397150,86,Cubical Drift,"['Adventure', 'Indie', 'RPG', 'Early Access']",Stellar Overload,2016-10-11,"['Early Access', 'Adventure', 'Building', 'Open World', 'Multiplayer', 'Co-op', 'Sci-fi', 'FPS', 'Sandbox', 'Indie', 'RPG', 'Crafting', 'Voxel', 'Survival', 'Space']",19.99,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer']",Cubical Drift
397240,5,ENKSoft,"['Action', 'Adventure', 'Indie']",Troubles Land,2015-09-11,"['Action', 'Adventure', 'Indie', 'Platformer']",4.99,"['Single-player', 'Steam Achievements', 'Full controller support']",ENKSoft
397330,15,DotEmu,"['Action', 'Adventure', 'RPG']",Little Big Adventure - Enhanced Edition,1994-10-14,"['Adventure', 'Action', 'RPG', 'Retro', 'Cult Classic', ""1990's""]",5.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",DotEmu
397360,3,Kosek.com,"['Action', 'Indie', 'RPG', 'Early Access']",Magician's Apprentice,2015-11-09,"['Early Access', 'Action', 'Indie', 'RPG']",Free to Play,"['Single-player', 'Steam Trading Cards', 'Steam Cloud']",Kosek.com
397500,57,Epic Quest Games,"['Action', 'Adventure', 'Indie', 'RPG']",Labyronia RPG 2,2015-08-28,"['Anime', 'RPGMaker', 'RPG', 'Adventure', 'Indie', 'Action', ""Shoot 'Em Up"", '2D', 'Pixel Graphics', 'Retro', 'Fantasy', 'Open World', 'Singleplayer', 'Great Soundtrack', 'Shooter', 'Atmospheric', 'Funny', 'Gore', 'Puzzle', 'Sandbox']",2.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']",Labyrinthine
397580,14,PatchNoteStudio,"['Action', 'Indie']",Moonbase 332,2015-05-20,"['Indie', 'Action', 'Comedy', 'FPS', 'Arcade', 'First-Person']",4.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats']",PatchNoteStudio
397670,2,,"['Casual', 'Indie']",Run Run And Die,2015-09-11,"['Indie', 'Casual']",2.99,"['Single-player', 'Partial Controller Support']",Pixel Bones Studio
397690,45,Black Shell Media,"['Action', 'Indie']",Hyperspace Invaders II: Pixel Edition,2015-09-04,"['Indie', 'Action', 'Bullet Hell', ""Shoot 'Em Up"", 'Arcade', 'Great Soundtrack', 'Shooter', '2D', 'Rhythm', 'Music-Based Procedural Generation', 'Procedural Generation', 'Pixel Graphics']",4.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']",Entity Medialab
397700,12,Bloodshadow Games,"['Action', 'Adventure', 'Indie']",Urizen Shadows of the Cold Deluxe Frosty Edition,Aug 2015,"['Action', 'Adventure', 'Indie', 'Platformer']",0.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",Bloodshadow Games
397800,5,Play sp. z o. o.,"['Casual', 'Indie']",BattleQuiz,2015-09-03,"['Indie', 'Casual']",2.99,"['Single-player', 'Shared/Split Screen']",Rhema Group
397810,4,Curvature Systems,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Super Bomb Rush!,2017-04-20,"['Indie', 'Casual', 'Action', 'Adventure', 'Strategy', 'Time Attack', 'Funny', 'Rhythm', 'Great Soundtrack', 'Local Co-Op', '2D', 'Memes', 'Survival']",9.99,"['Single-player', 'Local Multi-Player', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support']",Curvature Systems
397850,3,KAMAi MEDIA,"['Adventure', 'Indie', 'Simulation', 'Early Access']",Sonder. Episode ONE,2017-05-09,"['Early Access', 'Adventure', 'Indie', 'Simulation']",3.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",KAMAi MEDIA
397940,7,Snail-Ninja Studio,"['Adventure', 'Casual', 'Indie', 'Simulation']",No Time To Live,2015-09-30,"['Indie', 'Casual', 'Adventure', 'Simulation']",0.99,"['Single-player', 'Steam Trading Cards']",Snail-Ninja Studio
398020,12,Logic tree,"['Action', 'Adventure', 'Indie', 'Simulation']",Colony Assault,2015-12-15,"['Indie', 'Action', 'Simulation', 'Adventure', 'Top-Down Shooter', 'Shooter', 'Sandbox', 'Survival', 'Military', 'Singleplayer', 'Atmospheric', 'Gore', 'Sci-fi', 'Horror', 'Aliens', 'Violent', 'Tactical', 'Difficult', 'Dark', 'Action-Adventure']",2.99,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats']",Logic tree
398100,151,Dharker Studio,"['Casual', 'Indie']",Highschool Romance,2015-11-18,"['Nudity', 'Anime', 'Visual Novel', 'Mature', 'Indie', 'Casual', 'Romance', 'Dating Sim', 'Sexual Content']",9.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",Dharker Studio
398170,112,StarWraith 3D Games LLC,"['Indie', 'Simulation']",Evochron Legacy,2016-01-18,"['Simulation', 'Space', 'Indie', 'Space Sim', 'Sandbox', 'Open World', 'Sci-fi', 'Multiplayer', 'Exploration', 'Action']",24.99,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",StarWraith 3D Games LLC
398210,22,,"['Adventure', 'Indie']",BlackShadows,2014-07-01,"['Indie', 'Adventure', 'Horror']",2.99,['Single-player'],IceGames Studios
398260,2,3Crew,"['Action', 'Indie', 'Simulation']",Eyestorm,2016-08-26,"['Action', 'Indie', 'Simulation']",3.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Stats']",3Crew
398620,5,Viva Media,"['Adventure', 'Casual']",Living Legends: The Frozen Fear Collection,2015-10-13,"['Casual', 'Adventure', 'Hidden Object', 'Point & Click']",19.99,['Single-player'],4Friends Games
398670,6,Allied Games Inc.,"['Action', 'Indie', 'Strategy']",Shadow Heroes: Vengeance In Flames,2016-11-22,"['Action', 'Indie', 'Strategy']",2.99,"['Single-player', 'Multi-player', 'Steam Trading Cards', 'Steam Cloud']",Allied Games Inc.
398920,2,Tisnart,"['Casual', 'Indie']",Tisnart Tiles,2015-08-31,"['Casual', 'Indie', 'Puzzle', 'Match 3']",2.99,"['Single-player', 'Steam Trading Cards']",Tisnart
398930,10,Concrete Games,"['Action', 'Adventure', 'Indie']",MacGuffin,2016-02-18,"['Adventure', 'Indie', 'Action']",2.99,"['Single-player', 'Partial Controller Support']",Concrete Games
398940,3,Solidplasma,"['Action', 'Indie']",Respawn Man,2015-12-21,"['Action', 'Indie', 'Platformer']",2.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",Evan (Solidplasma) Peiperl
399070,86,Brainbox Software,"['Action', 'Adventure', 'Indie']",Dragon's Wake,2015-12-10,"['Indie', 'Adventure', 'Action', 'Platformer', 'Dragons', '2D', 'Story Rich', 'Pixel Graphics']",3.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']",Brainbox Software
399640,115,Nimbly Games,"['Action', 'Indie', 'RPG']",Flamebreak,2016-03-15,"['Rogue-lite', 'Indie', 'Action', 'RPG', 'Replay Value', 'Procedural Generation', 'Rogue-like']",9.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",Nimbly Games
399900,4,Denis Lapiner,"['Indie', 'Racing', 'Sports']",Mad Snowboarding,2015-09-08,"['Indie', 'Racing', 'Sports']",8.99,"['Single-player', 'Shared/Split Screen', 'Partial Controller Support']",Denis Lapiner
400030,35,dotBunny,"['Casual', 'Free to Play', 'Indie']",Cloney,2014-03-15,"['Free to Play', 'Casual', 'Indie']",Free to Play,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']",dotBunny
400040,45,ShareX Team,"['Audio Production', 'Design &amp; Illustration', 'Photo Editing', 'Utilities', 'Video Production', 'Web Publishing']",ShareX,2007-10-15,"['Photo Editing', 'Video Production', 'Utilities', 'Web Publishing', 'Design & Illustration', 'Audio Production', 'Free to Play', 'Software']",Free,,ShareX Team
400220,5,Paul Cooney,"['Action', 'Adventure', 'Indie', 'RPG']",Bass Blocks,2015-09-15,"['Indie', 'Action', 'Adventure', 'RPG']",4.99,"['Single-player', 'Shared/Split Screen', 'Full controller support']",Paul Cooney
400360,10,SOEDESCO Publishing,"['Adventure', 'Indie']",Adam's Venture: Origins,2016-04-01,"['Adventure', 'Indie', 'Puzzle', 'Singleplayer', 'Story Rich', 'Remake', 'Third Person', 'Historical', 'Family Friendly', 'Controller', 'Casual', 'Illuminati', 'Great Soundtrack', 'Conspiracy', 'Linear', 'Atmospheric']",19.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Vertigo Games
400580,67,Hanako Games,"['Indie', 'RPG', 'Simulation', 'Strategy']",Black Closet,2015-09-16,"['Detective', 'Indie', 'RPG', 'Female Protagonist', 'Strategy', 'Noir', 'Difficult', 'Simulation', 'Visual Novel', 'Story Rich', 'Choices Matter', 'Singleplayer', 'Mystery', 'Anime']",19.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Hanako Games
401090,33,The Foundry,"['Animation &amp; Modeling', 'Design &amp; Illustration']",MODO indie 10,2015-09-24,"['Animation & Modeling', 'Design & Illustration']",299.99,['Steam Cloud'],The Foundry
401800,9,Pixeljam,"['Free to Play', 'Indie']",Bitku,2017-02-09,"['Free to Play', 'Indie', 'Pixel Graphics']",Free To Play,['Single-player'],Pixeljam
401810,117,PolyKid,"['Action', 'Adventure', 'Indie']",Poi,2017-02-01,"['3D Platformer', 'Indie', 'Adventure', 'Platformer', 'Action', 'Cute', 'Singleplayer', 'Great Soundtrack', 'Family Friendly']",14.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",PolyKid
401840,18,Cowboy Color,"['Action', 'Indie']",ChargeShot,2015-09-18,"['Indie', 'Action', 'Local Multiplayer', 'Singleplayer', '4 Player Local', 'Pixel Graphics', 'Platformer']",9.99,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards']",Cowboy Color
402040,80,505 Games,"['Adventure', 'Indie']",The Guest,2016-03-10,"['Indie', 'Adventure', 'Puzzle', 'Atmospheric', 'Mystery', 'Horror', 'First-Person', 'Walking Simulator', 'Psychological Horror']",9.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Team Gotham
